team,quarter,drive_team,play_count,play_count_team,down,red_zone,play_type,yards_total,play_result,run_sr,pass_sr,total_sr,run_rate,runner,passer,receiver,tackler_one,tackler_two,tackler_one_credit,tackler_two_credit,play_description
Georgia,1Q,4,36,17,1,Normal,pass,,not successful,,0.11,0.29,0.36,,S.Bennett,K.Jackson,,,,, 13-S.Bennett incomplete. Intended for 10-K.Jackson. 
Georgia,1Q,4,37,18,2,Normal,run,24,explosive,0.67,,0.33,0.40,K.Milton,,,D.Hellams,,1,, 22-K.Milton to BAMA 21 for 24 yards (29-D.Hellams). 
Georgia,1Q,4,38,19,1,Normal,run,1,not successful,0.57,,0.31,0.44,K.Milton,,,W.Anderson,C.Barmore,0.5,0.5," 22-K.Milton to BAMA 20 for 1 yard (31-W.Anderson,58-C.Barmore). "
Georgia,1Q,4,39,20,2,Normal,pass,,not successful,,0.10,0.29,0.41,,S.Bennett,J.Burton,,,,, 13-S.Bennett incomplete. Intended for 7-J.Burton. 
Georgia,1Q,4,40,21,3,Normal,pass,10,successful,,0.18,0.33,0.39,,S.Bennett,J.Cook,D.Moses,,1,, 13-S.Bennett complete to 4-J.Cook. 4-J.Cook to BAMA 10 for 10 yards (32-D.Moses). 
Georgia,1Q,4,41,22,1,Red Zone,run,10,successful,0.63,,0.37,0.42,Z.White,,,,,,, 3-Z.White runs 10 yards for a touchdown. 
Alabama,1Q,5,44,17,1,Normal,pass,12,successful,,0.38,0.40,0.47,,M.Jones,D.Smith,E.Stokes,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 37 for 12 yards (27-E.Stokes). 
Alabama,1Q,5,45,18,1,Normal,run,11,successful,0.50,,0.44,0.50,N.Harris,,,J.Rochester,,1,, 22-N.Harris to BAMA 48 for 11 yards (92-J.Rochester). 
Alabama,1Q,5,46,19,1,Normal,pass,,not successful,,0.33,0.41,0.47,,M.Jones,J.Metchie,,,,, 10-M.Jones incomplete. Intended for 8-J.Metchie. 
Alabama,1Q,5,47,20,2,Normal,run,5,not successful,0.44,,0.39,0.50,B.Robinson,,,L.Cine,D.Wyatt,0.5,0.5," 4-B.Robinson to UGA 47 for 5 yards (16-L.Cine,95-D.Wyatt). "
Alabama,1Q,5,48,21,3,Normal,pass,,not successful,,0.30,0.37,0.47,,M.Jones,J.Metchie,,,,, 10-M.Jones incomplete. Intended for 8-J.Metchie. 
Georgia,1Q,5,50,23,1,Normal,run,4,not successful,0.56,,0.35,0.45,K.Milton,,,D.Moses,D.Dale,0.5,0.5," 22-K.Milton to UGA 18 for 4 yards (32-D.Moses,94-D.Dale). "
Georgia,2Q,6,51,24,2,Normal,pass,82,explosive,,0.25,0.38,0.43,,S.Bennett,J.Cook,,,,, 13-S.Bennett complete to 4-J.Cook. 4-J.Cook runs 82 yards for a touchdown. 
Alabama,2Q,6,54,23,1,Normal,pass,17,explosive,,0.36,0.40,0.45,,M.Jones,D.Smith,T.Campbell,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to BAMA 42 for 17 yards (3-T.Campbell). 
Alabama,2Q,6,55,24,1,Normal,pass,13,successful,,0.42,0.43,0.43,,M.Jones,D.Smith,T.Stevenson,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to UGA 45 for 13 yards (7-T.Stevenson). 
Alabama,2Q,6,56,25,1,Normal,pass,,not successful,,0.38,0.41,0.41,,M.Jones,D.Smith,,,,, 10-M.Jones incomplete. Intended for 6-D.Smith. 
Alabama,2Q,6,57,26,2,Normal,pass,12,successful,,0.43,0.43,0.39,,M.Jones,D.Smith,L.Cine,,1,, 10-M.Jones complete to 6-D.Smith. 6-D.Smith to UGA 33 for 12 yards (16-L.Cine). 
Alabama,2Q,6,58,27,1,Normal,pass,0,not successful,,0.40,0.42,0.38,,M.Jones,,M.Herring,,1,," 10-M.Jones sacked at UGA 45 for -12 yards. Penalty on BAMA 10-M.Jones, Intentional grounding, 0 yards, enforced at UGA 45. (10-M.Herring). "
Alabama,2Q,6,59,28,2,Normal,pass,3,not successful,,0.38,0.40,0.36,,M.Jones,J.Waddle,M.Rice,,1,, 10-M.Jones complete to 17-J.Waddle. 17-J.Waddle to UGA 42 for 3 yards (32-M.Rice). 
Alabama,2Q,6,60,29,3,Normal,no play,9,successful,,,0.42,,,,,E.Stokes,,1,," 10-M.Jones complete to 6-D.Smith. 6-D.Smith to UGA 30 for 12 yards (27-E.Stokes). Penalty on UGA 27-E.Stokes, Holding, 9 yards, enforced at UGA 42. No Play. "
Alabama,2Q,6,61,30,1,Normal,run,3,not successful,0.40,,0.41,0.38,N.Harris,,,D.Wyatt,M.Rice,0.5,0.5," 22-N.Harris to UGA 30 for 3 yards (95-D.Wyatt,32-M.Rice). "
Alabama,2Q,6,62,31,2,Normal,run,5,successful,0.45,,0.43,0.41,N.Harris,,,M.Rice,N.Smith,0.5,0.5," 22-N.Harris to UGA 25 for 5 yards (32-M.Rice,4-N.Smith). "
Alabama,2Q,6,63,32,3,Normal,pass,4,successful,,0.41,0.45,0.39,,M.Jones,M.Forristall,,,,, 10-M.Jones complete to 87-M.Forristall. 87-M.Forristall to UGA 21 for 4 yards. 
Alabama,2Q,6,64,33,1,Normal,run,5,successful,0.50,,0.47,0.41,N.Harris,,,J.Johnson,T.Walker,0.5,0.5," 22-N.Harris to UGA 16 for 5 yards (11-J.Johnson,44-T.Walker). "
Alabama,2Q,6,65,34,2,Red Zone,run,2,not successful,0.46,,0.45,0.43,B.Robinson,,,Q.Walker,,1,, 4-B.Robinson to UGA 14 for 2 yards (25-Q.Walker). 
Alabama,2Q,6,66,35,3,Red Zone,pass,-1,not successful,,0.39,0.44,0.42,,M.Jones,,J.Johnson,,1,, 10-M.Jones sacked at UGA 15 for -1 yard (11-J.Johnson). 
Georgia,2Q,7,69,25,1,Normal,run,5,successful,0.60,,0.41,0.45,J.Cook,,,D.Dale,,1,, 4-J.Cook to UGA 28 for 5 yards (94-D.Dale). 
Georgia,2Q,7,70,26,2,Normal,run,3,not successful,0.55,,0.39,0.48,J.Cook,,,J.Eboigbe,,1,, 4-J.Cook to UGA 31 for 3 yards (92-J.Eboigbe). 
